#uidA	uidB	altA	altB	aliasA	aliasB	method	author	pmids	taxa	taxb	interactionType	sourcedb	interactionIdentifier	confidence	expansion	biological_role_A	biological_role_B	experimental_role_A	experimental_role_B	interactor_type_A	interactor_type_B	xrefs_A	xrefs_B	xrefs_Interaction	Annotations_A	Annotations_B	Annotations_Interaction	Host_organism_taxid	parameters_Interaction	Creation_date	Update_date	Checksum_A	Checksum_B	Checksum_Interaction	Negative	OriginalReferenceA	OriginalReferenceB	FinalReferenceA	FinalReferenceB	MappingScoreA	MappingScoreB	irogida	irogidb	irigid	crogida	crogidb	crigid	icrogida	icrogidb	icrigid	imex_id	edgetype	numParticipants
refseq:NP_001138471	uniprotkb:O96013-2	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0018(two hybrid)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA	false	entrezgene:3685	entrezgene:10298	refseq:NP_001138471	uniprotkb:O96013-2	STGD+O	STGD+L	16780179	78481644	129871	3XbANVuHd/2LJX6zckEV6xx09mY9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	adk1ynsyGbDrRsk8A7XyYM3Ub8k	10960355	21099113	504291	-	X	2
refseq:NP_001138471	uniprotkb:L7RT22	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	MI:0492(in vitro)	-	pubmed:7689573	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:nQFqSRmKnjc46x93hC5H1WL4rKE|edgetype:X	hpr:1|lpr:1|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rigid:nQFqSRmKnjc46x93hC5H1WL4rKE	false	entrezgene:3685	uniprot:P18084	refseq:NP_001138471	uniprotkb:P18084	STGD+O	STD+O	16780179	24292053	900826	3XbANVuHd/2LJX6zckEV6xx09mY9606	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	BZZb2+pb9kEgl7jIZFVFUn9gCq4	10960355	24292053	20824	-	X	2
refseq:NP_001138471	uniprotkb:O96013-2	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0492(in vitro)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA	false	entrezgene:3685	entrezgene:10298	refseq:NP_001138471	uniprotkb:O96013-2	STGD+O	STGD+L	16780179	78481644	129871	3XbANVuHd/2LJX6zckEV6xx09mY9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	adk1ynsyGbDrRsk8A7XyYM3Ub8k	10960355	21099113	504291	-	X	2
refseq:NP_001138471	uniprotkb:O96013-2	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0018(two hybrid)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:1ToA3+oJs8jUHCa2Be+2yIGDisA	false	entrezgene:3685	entrezgene:10298	refseq:NP_001138471	uniprotkb:O96013-2	STGD+O	STGD+L	16780179	78481644	129871	3XbANVuHd/2LJX6zckEV6xx09mY9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	adk1ynsyGbDrRsk8A7XyYM3Ub8k	10960355	21099113	504291	-	X	2
refseq:NP_001138471	uniprotkb:Q13443-2	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:b06WS3Dg27qO7ufzLBUpVOOg6xg|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rigid:b06WS3Dg27qO7ufzLBUpVOOg6xg	false	entrezgene:3685	entrezgene:8754	refseq:NP_001138471	uniprotkb:Q13443-2	STGD+O	STGD+O	16780179	84346521	546201	3XbANVuHd/2LJX6zckEV6xx09mY9606	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	FpYiFu4QbEUUyaJnPvJfWPXbM8s	10960355	80222778	176592	-	X	2
refseq:NP_001138471	uniprotkb:Q13443-2	entrezgene/locuslink:3685|entrezgene/locuslink:7449|refseq:NP_001138471|rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606|irogid:16780179	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	hgnc:ITGAV|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:b06WS3Dg27qO7ufzLBUpVOOg6xg|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:6WQXomBGcgM+rVN4RIpi1HgNHPQ9606	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rigid:b06WS3Dg27qO7ufzLBUpVOOg6xg	false	entrezgene:3685	entrezgene:8754	refseq:NP_001138471	uniprotkb:Q13443-2	STGD+O	STGD+O	16780179	84346521	546201	3XbANVuHd/2LJX6zckEV6xx09mY9606	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	FpYiFu4QbEUUyaJnPvJfWPXbM8s	10960355	80222778	176592	-	X	2
uniprotkb:Q13443-2	uniprotkb:P26006	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	entrezgene/locuslink:3675|genbank_protein_gi:4504747|refseq:NP_002195|rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|irogid:88324630	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	hgnc:ITGA3|uniprotkb:ITA3_HUMAN|crogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|icrogid:88324630	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:jGkDWb6JUvTNFn6GwE0KZmBRp0Y|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606	rigid:jGkDWb6JUvTNFn6GwE0KZmBRp0Y	false	entrezgene:8754	uniprot:P26006	uniprotkb:Q13443-2	uniprotkb:P26006	STGD+O	STD+O	84346521	88324630	564522	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	gmrsTA4D01ARM8U0n7b2HBjo9vs9606	w1gudlqi1+JAij6l2xCSS9qKsn8	80222778	88324630	122585	-	X	2
uniprotkb:Q13443-2	uniprotkb:P26006	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	entrezgene/locuslink:3675|genbank_protein_gi:4504747|refseq:NP_002195|rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|irogid:88324630	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	hgnc:ITGA3|uniprotkb:ITA3_HUMAN|crogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|icrogid:88324630	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:jGkDWb6JUvTNFn6GwE0KZmBRp0Y|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606	rigid:jGkDWb6JUvTNFn6GwE0KZmBRp0Y	false	entrezgene:8754	uniprot:P26006	uniprotkb:Q13443-2	uniprotkb:P26006	STGD+O	STD+O	84346521	88324630	564522	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	gmrsTA4D01ARM8U0n7b2HBjo9vs9606	w1gudlqi1+JAij6l2xCSS9qKsn8	80222778	88324630	122585	-	X	2
uniprotkb:P53667-3	uniprotkb:O96013-2	entrezgene/locuslink:3984|uniprotkb:P53667-3|rogid:SMqcAItJNSXahn5uJt5EXrjNmGA9606|irogid:59885215	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:LIMK1|crogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|icrogid:64906399	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0492(in vitro)	-	pubmed:11413130	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:Z/GWpBP/iSg52eN7z0RxYmqFZKg|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:SMqcAItJNSXahn5uJt5EXrjNmGA9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:Z/GWpBP/iSg52eN7z0RxYmqFZKg	false	entrezgene:3984	entrezgene:10298	uniprotkb:P53667-3	uniprotkb:O96013-2	STGD+O	STGD+L	59885215	78481644	13925	UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	KhZ7AAz/Tt8O2vd5HeiqOGFaVqg	64906399	21099113	47749	-	X	2
uniprotkb:P53667-3	uniprotkb:O96013-2	entrezgene/locuslink:3984|uniprotkb:P53667-3|rogid:SMqcAItJNSXahn5uJt5EXrjNmGA9606|irogid:59885215	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:LIMK1|crogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|icrogid:64906399	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0492(in vitro)	-	pubmed:11413130	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:Z/GWpBP/iSg52eN7z0RxYmqFZKg|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:SMqcAItJNSXahn5uJt5EXrjNmGA9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:Z/GWpBP/iSg52eN7z0RxYmqFZKg	false	entrezgene:3984	entrezgene:10298	uniprotkb:P53667-3	uniprotkb:O96013-2	STGD+O	STGD+L	59885215	78481644	13925	UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	KhZ7AAz/Tt8O2vd5HeiqOGFaVqg	64906399	21099113	47749	-	X	2
uniprotkb:L7RT22	uniprotkb:O96013-2	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0018(two hybrid)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:oMvtBAcrApLzBc4PboiOPLWxCEw|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:oMvtBAcrApLzBc4PboiOPLWxCEw	false	uniprot:P18084	entrezgene:10298	uniprotkb:P18084	uniprotkb:O96013-2	STD+O	STGD+L	24292053	78481644	516824	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	GlMSXVIZdnBNIwHn/9LWmvEOtpM	24292053	21099113	35468	-	X	2
uniprotkb:L7RT22	uniprotkb:O96013-2	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0493(in vivo)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:oMvtBAcrApLzBc4PboiOPLWxCEw|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:oMvtBAcrApLzBc4PboiOPLWxCEw	false	uniprot:P18084	entrezgene:10298	uniprotkb:P18084	uniprotkb:O96013-2	STD+O	STGD+L	24292053	78481644	516824	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	GlMSXVIZdnBNIwHn/9LWmvEOtpM	24292053	21099113	35468	-	X	2
uniprotkb:L7RT22	uniprotkb:O96013-2	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0493(in vivo)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:oMvtBAcrApLzBc4PboiOPLWxCEw|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:oMvtBAcrApLzBc4PboiOPLWxCEw	false	uniprot:P18084	entrezgene:10298	uniprotkb:P18084	uniprotkb:O96013-2	STD+O	STGD+L	24292053	78481644	516824	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	GlMSXVIZdnBNIwHn/9LWmvEOtpM	24292053	21099113	35468	-	X	2
uniprotkb:L7RT22	uniprotkb:O96013-2	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0018(two hybrid)	-	pubmed:12356872	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:oMvtBAcrApLzBc4PboiOPLWxCEw|edgetype:X	hpr:4|lpr:4|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:oMvtBAcrApLzBc4PboiOPLWxCEw	false	uniprot:P18084	entrezgene:10298	uniprotkb:P18084	uniprotkb:O96013-2	STD+O	STGD+L	24292053	78481644	516824	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	GlMSXVIZdnBNIwHn/9LWmvEOtpM	24292053	21099113	35468	-	X	2
uniprotkb:P26006	uniprotkb:P26006	entrezgene/locuslink:3675|genbank_protein_gi:4504747|refseq:NP_002195|rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|irogid:88324630	entrezgene/locuslink:3675|genbank_protein_gi:4504747|refseq:NP_002195|rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|irogid:88324630	hgnc:ITGA3|uniprotkb:ITA3_HUMAN|crogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|icrogid:88324630	hgnc:ITGA3|uniprotkb:ITA3_HUMAN|crogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606|icrogid:88324630	MI:0018(two hybrid)	-	pubmed:10094488	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:uIxA+pwAwExgn6A/AXas+utAXUE|edgetype:X	hpr:13|lpr:13|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606	rogid:gmrsTA4D01ARM8U0n7b2HBjo9vs9606	rigid:uIxA+pwAwExgn6A/AXas+utAXUE	false	uniprot:P26006	uniprot:P26006	uniprotkb:P26006	uniprotkb:P26006	STD+O	STD+O	88324630	88324630	230177	gmrsTA4D01ARM8U0n7b2HBjo9vs9606	gmrsTA4D01ARM8U0n7b2HBjo9vs9606	uIxA+pwAwExgn6A/AXas+utAXUE	88324630	88324630	230177	-	X	2
uniprotkb:O96013-2	uniprotkb:A0A024R6C9	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:PkdgiYYHCSNPAXLrP+FN9SJOe30|edgetype:X	hpr:7515|lpr:7515|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:PkdgiYYHCSNPAXLrP+FN9SJOe30	false	entrezgene:10298	uniprot:P36957	uniprotkb:O96013-2	uniprotkb:P36957	SGD+L	STD+O	78481644	97723700	252854	8i8hHt/Taj+czkueFRAMhdiMkYw9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	p2Ou2UyvY+gxEc3iBtUYze62JYQ	21099113	97723700	629647	-	X	2
uniprotkb:O96013-2	uniprotkb:A0A024R7K7	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	entrezgene/locuslink:54815|refseq:NP_060130|uniprotkb:A0A024R7K7|rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|irogid:110552950	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:GATAD2A|uniprotkb:A0A024R7K7_HUMAN|uniprotkb:P66A_HUMAN|crogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|icrogid:110552950	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:ZF+Ds0ibxrpbPufRj/mbqJxikBI|edgetype:X	hpr:7515|lpr:7515|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	rigid:ZF+Ds0ibxrpbPufRj/mbqJxikBI	false	entrezgene:10298	uniprot:Q86YP4	uniprotkb:O96013-2	uniprotkb:Q86YP4	STGD+L	SD+L	78481644	110552950	717650	8i8hHt/Taj+czkueFRAMhdiMkYw9606	s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	G+6bifUXbV6jxiH1Ys8DwGC1V/I	21099113	110552950	331105	-	X	2
